content_id,article_date,Title,Tags,Content
135,2021-03-19,Probabil una dintre cele mai frumoase clădiri din Cluj0Napoca. Găzduia Banca Iliescu - FOTO,groza    cluj    iliescu    victoria    bulevardul eroilor    cercul militar    banca    etajul    cinematograful victoria    balconul    balcon    banca iliescu    v,"Strada Dr. Petru Groza ( Deák Ferenc utca), anii '40, Bulevardul Eroilor de azi. Clădirea (fostă Banca Iliescu) a fost construită la începutul anilor 1900, de către președintele Baroului Avocaților, Pap József.Motivele artei populare de pe balcon și în jurul ferestrelor sunt tipice pentru Lechner Ödön Art Nouveau în timp ce figurinele feminine, ”flexibile"" asimetrice care susțin balconul de la etajul doi, poartă amprenteleArt Nouveau francez.Edificiul se află situat vis-a-vis deCinematograful Victoria, între Cartofărie și Restaurantul Vânătorilor, Cercul Militar iar pe partea opusă, în apropierea Cofetăriei Opera.Acum, peBulevardul Eroilor40 funcționeazăDirectia pentru sport a judetului Cluj.Info. : Palatka István / Vechiul Cluj"
136,2021-03-03,"Cum arăta Clujul în toamna anului 1989, cu câteva luni înainte de Revoluție - VIDEO cu orașul plin de viață",cluj    piata pacii    piata lucian blaga    png    piata unirii    casa de cultura a studentilor    youtube    universitatea cluj    carburanti    cetatuia    bulevardul eroilor    hotel    imagini    dealul cetatuia    piata libertatii    croco    lucian blaga    belvedere    clujul vechi    v,"Clujul era un oraș plin de viață la finalul anilor 80, cu trafic auto intens în ciuda faptului era criză de carburanți.Imagini surprinse în toamna anului 1989 prezintă frumusețea Pieței Libertății, cu foarte mult spațiu verde. Bulevardul Eroilor avea pe mijloc o alee de promenadă, care despărțea cele două sensuri de circulație. Această zonă a dispărut sub buldozere în 2010, când s-a demarat proiectul de pietonalizare parțială a Bulevardului. Zona de acum nu mai seamănă deloc cu ce avea Clujului acum 30 de ani.Nu lipsește din imagini Piața Păcii, actuala Piața Lucian Blaga, cu Casa de Cultură a Studenților unde era sediul Clubului Sportiv Universitatea Cluj. De asemenea, cafeneaua Croco era plină de viață.Malurile Someșului sunt neschimbate, cu Dealul Cetățuia și cunoscutul hotel Belvedere, care trona deasupra orașului.Din imagini rezultă fără îndoială că Piața Libertății, actuala Piață Unirii, era punctul nodal al orașului.Dacă vă plac imaginile vă invităm să le distribuiți și altora. Cei care au imagini din Clujul vechi le pot trimite pe office@stiridecluj.com. Mulțumim!"
137,2022-12-20,Curtea de Apel Cluj obligă CNCD să se pronunțe asupra declarațiilor lui Teodosie despre femei,cluj    biserica    clujeanca    curtea de apel    luna mai    femeie    comunicare    curtea de apel cluj    rugaciune    aur    emisiune    v,"ÎPS Teodosie crede că femeia nu are roluri importante în Biserică pentru că ”ea a început păcatul. Dacă nu păcătuia nu ar fi născut în dureri”.O clujeancă cerut în justiție obligarea Consiliului Național pentru Combaterea Discriminării (CNCD) să se pronunțe în privința celor spuse de ÎPS Teodosie luna mai 2021, la o emisiune radio.Arhiepiscopul Tomisului a fost întrebat la emisiunea Dialog duhovnicesc de la Radio Dobrogea, dacă nu este discriminare faptul că femeia nu are roluri importante în Biserică, aşa cum are bărbatul: ”Nu este discriminare, este vorba de statutul bărbatului şi al femeii. Sigur că nicio femeie nu poate fi preot şi atunci e discriminare? De ce? Pentru că aceasta este condiţia ei. Ea nu poate fi perpetuu într-o rugăciune, pentru că are condiţia slăbiciunilor sale. Cum să fie discriminare? Aceasta este femeia. Ea a început păcatul şi iată, se află cu această neputinţă pentru că ne spune Sfântul Ioan Gură de Aur că dacă n-ar fi fost păcatul, nu astfel s-ar fi înmulţit neamul omenesc, ci prin puterea cuvintelor dumnezeieşti care le-a zis înainte de păcat: creşteţi şi vă înmulţiţi şi stăpâniţi Pământul. Ei nu îşi cunoşteau intimităţile înainte de păcat, erau îmbrăcaţi în har strămoşii noştri şi atunci luaţi ceea ce v-am spus, femeii i s-a spus ”În dureri vei naşte fii”. Dacă nu păcătuia, nu ar fi născut în dureri"", a explicat Arhiepiscopul Tomisului.Curtea de Apel Cluj a obligat CNCD să se pronunțe pe marginea celor spuse de Teodosie.”Admite în parte cererea formulată de reclamanta IST în contradictoriu cu CNCD (CONSILIUL NAŢIONAL PENTRU COMBATEREA DISCRIMINĂRII) şi PT AT (PETRESCU TEODOSIE ARHIEPISCOPUL TOMISULUI). Obligă CNCD să soluţioneze în fond petiţia formulată de reclamanta IST. Cu drept de recurs în 15 zile de la comunicare. Cererea de recurs se va depune, sub sancțiunea anulării, la Curtea de Apel Cluj”, arată Curtea de Apel Cluj."
138,2020-11-08,"Consilierul local Alexandra Oană: Piețele agroalimentare se închid, iar supermarketurile vor fi mai aglomerate - VIDEO",facebook    supermarket    temperatura    aer liber    hermes    comercianti    lanturi    v,"Consilierul local Alexandra Oană a fost în Piața Hermes și a discutat cu producătorii. Piața urmează fie închisă în interior, iar oamenii vor fi puși să vândă afară, în frig.”Am stat de vorbă de dimineață cu comercianții din Piața Hermes despre decizia închiderii piețelor și mutarea lor în aer liber.Cel puțin în privința Pieței Hermes aceasta decizie pare nejustificată: piața dispune de 3 intrări și permite organizarea de culoare intrare - ieșire, există posibilitatea plății prin POS, tarabele sunt deja distanțate, numărul de cumpărători ce se află concomitent în incinta pieței poate fi controlat, acestora li se poate verifica temperatura la intrare și, spre deosebire de supermarket-uri, aici nu le este permis să atingă marfa.Pe bună dreptate, cei 30 de comercianți din Piața Hermes se întreabă care este diferența între activitatea desfășurată de ei și ce se întâmplă într-un supermarket.De asemenea, decizia mutării pieței în aer liber, în zona parcării mai degrabă decât să ofere un răspuns problemele lor nu face decât să ridice și mai multe întrebări și neliniști: cum vor putea lucra afară atâtea ore în timpul sezonului rece și cum își vor feri marfa perisabilă de îngheț.Sunt solidară cu producătorii locali și solicit o reanalizare a deciziei închiderii piețelor, decizie care, în acest moment, pare pripită, insuficient fundamentată și neadaptată condițiilor specifice din fiecare comunitate.Răspunsul nu e să închidem, rând pe rând, instituții și servicii cheie pentru societate, ci să îmbunătățim felul în care se respectă regulile.Piețele pot fi reorganizate astfel încât să nu fie un pericol mai mare pentru siguranța oamenilor decât mersul la supermarket. Putem, la nivel local - și trebuie să o facem - să asigurăm paza la intrarea în incinta piețelor, să limităm numărul cumpărătorilor prezenți în același timp în piață, să verificăm temperatura la intrare, să asigurăm marcaje și fluxuri intrare - ieșire, să sprijinim investiția în POS-uri astfel încât plata să se poată face cu cardul.De asemenea, în condițiile în care distanțarea socială este prima regula pentru prevenire a răspândirii virusului soluția este să păstrăm cât mai multe puncte de aprovizionare deschise, nu să restrângem opțiunile oamenilor și să îi direcționăm spre aceleași locații ce inevitabil se vor aglomera.Închizând piețele nu facem decât să punem și mai multă presiune pe supermarket-uri și, pe termen lung, să creăm niște comportamente de cumpărare din marile lanțuri de magazine, mai degrabă decât de la producătorii autohtoni.Și poate cel mai important, astfel de măsuri nu trebuie impuse în bloc la nivelul întregii țări și nici măcar la nivelul unui întreg oraș, indiferent de contextul local, ci adaptate de la oraș la oraș, de la cartier la cartier, de la piața la piața.Acolo unde regulile se respectă piețele trebuie să rămână deschise”, a comentat Alexandra Oană."
139,2022-03-11,"Podul Porțelanului și Parcul Feroviarilor, după ani de tergiversare a proiectelor, „lucrările sunt în grafic”, spune primarul Clujului",cluj    stiridecluj.ro    boc    www.stiridecluj.ro    cluj-napoca    martie    licitatie    primaria cluj-napoca    live    emil boc    modernizare    proprietate    nadas    primaria cluj    parcul feroviarilor    tinuţ,"Emil Boc a vorbit în cadrul unei emisiuni live despre două obiective mult așteptate care urmează a fi implementate pe parcursul acestui an. Potrivit edilului, la ambele proiecte lucrările sunt în grafic. După ani întregi de promisiuni, ar fi și cazul ca clujenii să vadă într-un final rezultatele investițiilor cu care se laudă Primăria Cluj-Napoca.Întrebat de jurnalist, când încep lucrările la Podul Porțelanului și Parcul Feroviarilor, primarul a ținut să precizeze că sunt două lucruri complet diferite. Asta deși despre ambele proiecte se vorbește de ani buni.„Sunt două lucruri complet diferite, una este în licitație, una în lucru. La Parcul Feroviarilor este semnat contractul și se continuă activitățile specifice de realizare a proiectului, până în 2023. Deci suntem în grafic, acum nu putem să vă spunem detaliile la fiecare piatră care se ridică, dar lucrările sunt începute la Parcul Feroviarilor din punct de vedere legal și al contractului semnat.La Podul Porțelanului sunt două firme care au depus oferta, sunt în examinare, va fi gata și adjudecată licitația până la sfârșitul lunii martie. Dacă nu sunt contestații, în aprilie se poate începe lucru. Dacă vor fi contestații, în aprilie se vor rezolva contestațiile, după care, 7 luni de zile este termenul de executare a lucrării, deci până la sfârșitul anului ar trebui să fie gata Podul Porțelanului”, a declarat Emil Boc, la Ziua Live.Reamintim că Primăria municipiului Cluj-Napoca a intrat în posesia actelor de proprietate pentru podul de pe strada Porţelanului, peste râul Nadăş, încă din anul 2014. De asemenea, Ministerul Transportului a anunțat că Parcul Feroviarilor intră în proprietatea municipiului Cluj-Napoca în anul 2017. Pe atunci Primăria Cluj-Napoca anunțase că a început procesul de curățare a Parcului Feroviarilor, urmând apoi să se înceapă proiectele de modernizare a acestuia.Citește și:Parcul Feroviarilor intră în reabilitare. Lucrările de modernizare vor dura 20 de luniPodul Porțelanului va costa dublu, din cauza studiilor greșite, care nu au depistat zăcămintele de sare"
140,2021-08-01,Emil Boc s-a dus cu fotograful după el să facă cumpărături în piața volantă de la Sala Sporturilor - FOTO,vaccinare    cluj    boc    cluj-napoca    sala sporturilor    grigorescu    horia demian    emil boc    gheorgheni    legume    sigismund toduta    cartierul grigorescu    cartierul gheorgheni    piaţa volantă    v,"Primarul Emil Boc s-a dus să cumpere legume din piața volantă de pe Platoul Sălii Sporturilor, cu fotograful Primăriei Cluj-Napoca după el.”Astăzi (sâmbătă) este prima zi în care funcționează din nou piața volantă de la Sala Sporturilor „Horia Demian”. Aceasta va fi deschisă în fiecare sâmbătă, în intervalul orar 07:00-16:00. În continuare, în această locație a rămas amenajat și centrul de vaccinare drive-through care își continuă activitatea în aceiași parametri.Am vizitat standurile producătorilor locali din piața volantă pentru a le mulțumi pentru produsele proaspete de sezon și pentru a-i asigura de tot sprijinul din partea municipalității privind comercializarea și continuarea activității într-un regim cât mai aproape de normalitate.Reamintesc clujenilor că în municipiu mai sunt deschise alte două piețe volante:- cartierul Gheorgheni: str. Unirii, în capătul liniei 3, în fiecare joi între orele 15:00-19:00- cartierul Grigorescu: str. Sigismund Toduță, în fiecare marți între orele 15:00-19:00”, a spus primarul.În câteva fotografii amuzante, edilul promovează producătorii locali de legume."
141,2022-02-22,"Cluj: Judecătorii l-au condamnat pe Negrea, cel mai mare traficant de droguri din Ardeal! Nelson Mondialu, acuzat că a fost ”sifonul” - VIDEO",romania    cluj    europa    cocaina    droguri    arestat    curtea de apel    germania    autotren    png    franta    marea britanie    masina    britanic    trafic de droguri    spania    youtube    inchisoare pe viata    rafuiala    mondialul    mexic    petrecere    curtea de apel cluj    lanturi    captura    detinute    nelson mondialu    columbia    la casa    v,"Judecătorii de la Curtea de Apel Cluj l-au condamnat pe bistrițeanul Marius Viorel Negrea la 15 ani și 3 luni de închisoare pentru trafic de droguri de mare risc.Au mai fost trimiși după gratii și alți patru complici. Negrea aducea cocaină din Mexic și Columbia, iar România pleca spre Europa de Vest în TIR-uri.”Din informaţiile deţinute ... rezultă că gruparea este formată din cetăţeni români şi irlandezi, iar liderul grupării din România este un individ pe nume Negrea, care recrutează cetăţeni români pe care îi foloseşte ca şi cărăuşi de droguri pe diverse itinerarii, mai ales din România către Marea Britanie”. Aceștia au recrutat persoane care ”transportă cocaină din America de Sud în România şi apoi către Marea Britanie Negrea utilizând postul telefonic cu  ..13138, pentru a lua legătura cu persoanele implicate în traficarea cocainei, în vederea stabilirii detaliilor referitoare la transportul şi tranzacţionarea acestor droguri. Prin aceeaşi ordonanţă a D.I.I.C.O.T. s-a arătat că în cauză a fost identificat şi numitul O′Connel Brian John, din Irlanda, care împreună cu numitul Negrea coordonează transportul cocainei din America de Sud până în Marea Britanie, efectuat de regulă de către cetăţeni români”.O′Connel avea conexiuni în Columbia în rândul furnizorilor de cocaină, care ținea șegătura cu aceștia și îi plătea. ”Negrea Marius se ocupă de organizarea activităţii de introducere a drogurilor pe teritoriul României şi de transportul lor în Marea Britanie. Transportul pe ruta România-Marea Britanie se efectuează pe cale rutieră de către cărăuşi recrutaţi de Negrea arius. Conform datelor obţinute … Negrea a încercat recrutarea mai multor persoane în vederea transportării de droguri pe ruta America de Sud – Europa cu avionul”, se mai arată în rechizitoriu, citat deClujust.ro.Drogurile erau aduse de la celebrul cartel Sinaloa din Mexic, condus printre alții de „El Chapo” Joaquim Guzman, condamnat la închisoare pe viață în SUA.Despre faptele lui Marius Negrea scria în 2017 inclusiv ziarul britanic The Times, care cita National Crime Agency. Cotidianul titra că o ramură europeană a cunoscutului cartel a format o alianță cu o grupare cu nume neidentificat din România, capabilă „să aducă săptămânal cantități mari de cocaină în Marea Britanie, folosind autotrenuri”.Exact în 2017, la casa lui Negrea s-a făcut un raid anti-drog, iar șeful grupării a fost pus în lanțuri.Anchetatorii din Marea Britanie au reușit să oprească un autotren cu nu mai puțin de 21 de kilograme de cocaină. În total au fost capturate peste 200 de kilograme de cannabis, 50 de kilograme de ketamină și 55 de kilograme de cocaină de către autoritățile din Spania, Franța și Marea Britanie.Marius Negrea organiza des petreceri cu muzicanți la el acasă. Mai jos este o captură video de la o petrecere din 2015, la carea fost invitat și celebrul Nelson Mondialu din Cluj.Un dușman de-al interlopului clujean l-a acuzat că el ar fi fost ”sifonul” în dosarul lui Marius Negrea. ”Are vloguri cum a fost la petrecerea lui Marius Negrea. Mondialu are clipuri. Apoi s-a dus în Germania să cumpere mașină la coconaș (fiul lui Nelson). S-a dus acolo cu un scop e care îl știți cu toții. Omul cu caracter a crezut că el e Mondial, nu e sifon, și i-au deslușit afacerile lui. Asta e greșeala cea mai mare pe care o fac unii, când capătă prietenie cu unii care se cred Mondiali. Ăștia nu sunt de obraz, ăștia te sifonează”, a relatat cel care îl acuză pe Nelson Mondialul.Interlopul clujean nu pare a avea nicio implicare în dosarul lui Marius Negrea, fiind mai degrabă o răfuială între interlopi."
142,2021-11-30,"Cluj: Parada militara de 1 Decembrie 2021, în centrul Clujului",cluj    securitate    cluj-napoca    george baritiu    primaria cluj-napoca    flori    jandarmi    avram iancu    gemina    pod    vaida voievod    regele ferdinand    mihai viteazul    piata mihai viteazul    primaria cluj    ctp    ziua nationala    1 decembrie    podul traian    covid-19    covid    dragalina    restrictii    david ferenc,"Cu ocazia Zilei Naționale a României, marile unități și unități din cadrul Diviziei 4 Infanterie ”Gemina” organizează o serie de ceremonii militare de mică amploare, în garnizoane din aria de responsabilitate a diviziei.La Cluj-Napoca, pe data de 1 decembrie 2021, începând cu ora 12.00, va avea loc o ceremonie militară de depunere de coroane de flori, organizată la Monumentul Voievodului Mihai Viteazul, urmată de defilarea detașamentului de onoare și a tehnicii de luptă și survolul aeronavelor Bazei 71 Aeriană „General Emanoil Ionescu”.Detașamentul de onoare va fi constituit din militari aparținând Regimentului 317 Cercetare ”Vlădeasa”, Regimentului 50 Rachete Antiaeriene „Andrei Mureșianu”, Batalionului 55 Comunicații și Informatică „Napoca”, Inspectoratului Județean de Jandarmi „Alexandru Vaida Voievod”, Inspectoratului pentru Situații de Urgență „Avram Iancu” al județului Cluj și muzicile militare reunite ale Comandamentului Diviziei 4 Infanterie „Gemina” și Brigăzii 81 Mecanizată ”Grigore Bălan”.Detașamentul de tehnică va cuprinde transportoare amfibii blindate de cercetare și de infanterie, precum și mijloace tehnice aparținând celorlalte structuri din cadrul sistemului de apărare, ordine publică și securitate națională.Ceremonia militară se va desfășura cu respectarea strictă a prevederilor legale referitoare la prevenirea și combaterea efectelor pandemiei de COVID-19.  Purtarea măștii de protecție este obligatorie pe toată durata desfășurării activității.Primăria Cluj-Napoca anunță o serie de restricții de circulație cu ocazia ceremoniei publice organizată de 1 Decembrie – Ziua Naţională a României, astfel:-  restricţionarea circulaţiei rutiere pe latura de nord a Pieţei Mihai Viteazul, de la Podul Traian până la intersecţie cu str. G Bariţiu, între orele 11.00 – 13.00- restricţionarea circulaţiei rutiere pe latura de sud a Pieţei Mihai Viteazul, de la intersecţie cu str. Regele Ferdinand până la intersecţie cu str. David Ferenc, între orele 11.00 – 13.00- restricţionarea circulaţiei rutiere pe str. Regele Ferdinand - sensul de mers spre str. Horea, cu excepția CTP, între orele 11.00 – 11.50- restricţionarea circulaţiei rutiere pe str. Regele Ferdinand, între orele 11.50 – 12.55- restricţionarea circulaţiei rutiere pe Pod Horea, de la intersecție cu str. G. Dragalina până la intersecție cu Piața Mihai Viteazul, între orele 11.50 – 12.55- restricţionarea circulaţiei rutiere pe str. George Barițiu, de la intersecție cu str. Emil Isac până la intersecție cu Piața Mihai Viteazul, între 11.50 – 12.55."
146,2022-02-18,"Ex-șeful Poliției Rutiere Cluj, despre valul de accidente rutiere: Suntem conduși de polițiști infatuați, slab pregătiți, obedienți și analfabeți juridic",romania    cluj    sosea    turda    dej    gherla    uniunea europeana    rus    alba iulia    cluj-napoca    ipj    alba    eurostat    victime    drumuri    meteo    campioana    decese    politie    dn1c    dn 1    diminuate    politist    arma    rasturnat    sorin    accident,"România rămâne țara cu cele mai multe victime în accidente rutiere din Uniunea Europeană, arată ultimele date publicate de Eurostat. Numai la Cluj, de la începutul anului au fost circa 20 de autoturisme care s-au răsturnat.Rata de mortalitate ajunge aproape la 100 de decese la un milion de locuitori. În judetul Cluj, în 2021, s-au înregistrat 1.060 de accidente rutiere, dintre care 200 grave, conform bilanțului prezentat de Inspectoratul de Politie al Judetului (IPJ) Cluj. Față de anul 2020, numărul accidentelor de circulație înregistrate a crescut cu 234. Anul 2022 a început la fel de negativ precum 2021, cele mai multe accidente din județul Cluj s-au produs pe DN 1 la intrările în Turda dinspre Alba Iulia şi Cluj şi pe DN1C, în zona localităţilor Gherla şi Dej, dar și pe raza municipiului Cluj-Napoca.Întrebat de numărul mare de accidente din ultimul timp petrecute în județul Cluj, fostul șef al Serviciului Poliției Rutiere Cluj, Sorin Rus, a spus că „circulând în condiții mai precare, ori chiar mai proaste decât în perioada anterioră, respectiv de infrastructură rutieră (drumuri nedotate și nesemnalizate legal), de educație (lipsa de cultură pentru respectarea legii), de efective ale poliției (mult diminuate și insuficiente) precum și de legislație (greoaie și ineificientă), concluziile nu pot fi decât pesimiste și sunt, de fapt, cele constatate de fiecare cetățean în parte pe pielea lui”.„Era de așteptat (să crească nr. accidentelor) din moment ce nimeni nu acționează asupra factorilor principali care generează și favorizează producerea acestora, respectiv asupra educației, dotării drumurilor, a legislației și asupra efectivelor de poliție care acționează”, spune acesta.Fostul șef al Poliției Rutiere Cluj susține că nu condițiile meteo sunt „vinovate” pentru creștera numărului de accidente rutiere, ci șoferii nepregătiți și neatenți au mărit procentele cazurilor nefericite de pe șosea.„Principalul vinovat în cazul unui accident de circulație rutieră este conducătorul vehiculului care trebuie să dea dovadă de prudență maximă atunci când conduce. Un automobil scăpat de sub control devine o armă letală. Condițiile meteo, starea tehnică și echiparea vehiculelor sunt factori care conduc la lipsa de atenție sau de educație rutieră a conducătorului, însă nu acești factori cauzează dezastre”, a precizat fostul polițist.Sorin Rus susține că, din punctul său de vedere, există unele modalități prin care autoritățile ar putea să ajute la scăderea numărului mare de accidente rutiere. Acesta consideră că cele mai bune metode  pe care le-am putea folosi ar fi: de a remedia deficiențele din infrastructură, de a simplifica legislația, de a crește numărul angajaților MAI, dar mai ales de a ne autoeduca în trafic.„Este urgentă remedierea deficiențelor existente în infrastructura rutieră, care este deplorabilă și /sau confuză în unele zone. Trebuie optimizată, eficientizată și simplificată legislația actuală. Este necesară creșterea efectivelor de poliție angrenate în activități preventive de supraveghere și control rutier și, implicit a prezenței acestora in zonele periculoase, dar mai ales fiecare dintre noi trebuie săla propria educaţie, respectiv la răbdare, atenție, empatie și toleranță față de ceilalți participanţi la traficul rutier și să încercăm să promovăm modele de comportament civilizat în trafic, pentru a putea rezolva marea problemă a accidentelor”, sugerează Rus.Sorin Rus a mai spus că starea deplorabilă a țării, când vine vorba de siguranța rutieră, „se datorează” în mare parte conducerii din acest sector. „Faptul că România e campioană lala nivel european, demostrează de fapt incompetența conducerii Direcției Rutiere a I.G.P.R. din ultimii cel puțin 10 ani. Aceasta (conducerea) a ajuns sa fie plină de infatuați, slab pregătiți profesional, obedienți și analfabeți juridic”, susține acesta.„După atâția ani,trag concluzia că managementul defectuos desfășurat la nivelul Direcției Rutiere a I.G.P.R., cel puțin în ultimi 10 ani, a fost un factor de natură să influențeze și chiar a influențat direct NEGATIV evoluția accidentelor grave de circulație rutieră la nivel național, în fiecare județ al țării, deci, implicit, și în județul Cluj”, a concluzionat Sorin Rus."
150,2022-03-20,"Continuă lucrările de modernizare a malurilor Someșului. Copacii tăiați se înlocuiesc cu alții, peisajul mult iubit de clujeni nu va mai fi la fel-VIDEO",cluj    boc    cluj-napoca    controversata    emil boc    youtube    modernizare    somes    drona,"Lucrările de modernizare a malurilor Someșului continuă. Un clujean a filmat cu drona șantierul de pe marginea râului.Reamintim că decizia controversată a Primăriei Cluj-Napoca, de a tăia copacii de pe malul râului Someș a stârnit furia opiniei publice. Activiștii civici îi cereau explicații edilului clujean, care spunea că orice acțiune urbanistică este făcută după un plan.În acest moment au fost aduși noii copaci care vor fi plantați în locul celor tăiați. Modernizarea malurilor Someșului reprezintă unul dintre cele mai ample proiecte de revitalizare urbană derulate de Primăria municipiului Cluj-Napoca și are la bază conceptul „reîntoarcerea orașului cu fața la râu”, a declarat primarul Emil Boc, în nenumărate rânduri de la implementarea proiectului."
152,2022-03-20,„Jaful secolului” la o spălătorie din județul Cluj. Un tânăr și-a „rupt” spatele pentru 50 de lei-VIDEO,dej    camere de supraveghere    gheata    arestare    spargere    bobalna    youtube    strada bistritei,"O spargere „legendară” a avut loc în această dimineață, la o spălătorie din municipiul Dej. Un tânăr de 20 de ani a încercat să dea „lovitura”, furând din casetele cu bani a unei spălătorii auto. Rezultatul? Băiatul s-a ales cu 50 de lei și arestare preventivă.Totul s-a întâmplat în această dimineață, in jurul orei 05:00. Tânărul a ajuns în spălătoria auto de pe strada Bistriței cu gândul de a da marea lovitură. Legănându-se pe picioare din cauza alcoolului, individul a studiat prima dată terenul. A zărit caseta metalică în care clienții spălătoriei introduc banii, dar nu s-a gândit că va întâmpina probleme cu echilibrul, pentru a parcurge câțiva metri până la ea. O pată de gheață pe asfalt i-a venit de hac, și în doar o clipă, hoțul a fost la pământ. A rămas lat timp de câteva secunde, iar când s-a dezmeticit, a mers direct la caseta de bani, noteazădejeanul.ro.Ulterior individul a observat că locul este împânzit de camere de supraveghere. Cu capul plecat și făcându-și semnul crucii. A ieșit din cadru, dar s-a întors cu un lemn, mișcând camera de supraveghere în sus. A avut ghinionul să se aleagă cu doar 50 de lei, în fiecare seară administratorul spălătoriei colectează banii, pentru a evita astfel de situații, potrivit sursei citate.Hoțul a fost identificat și reținut pentru 24 de ore. Este vorba despre un tânăr în vârstă de 20 de ani, din localitatea Bobâlna, cu antecedente penale.Sursa foto: dejeanul.ro"
154,2022-03-19,Când ești prost de mic… A dat foc la un deal în Florești și se luptă să stingă focul cu bluza - FOTO,floresti    a dat foc,"O persoană a dat foc unui deal din Florești și se luptă să stingă focul cu bluza. Cazul a fost semnalat sâmbătă, în jurul orei 13.15.”Cineva a dat foc la dealul de pe Teilor și se lupta sa stinga flacarile cu o bluza. In 3 min s-a extins foarte tare. Am anunțat si pompierii. Tare sper să-l poată opri, pentru ca porneste înspre copaci”, a semnalat Anamaria."
155,2022-01-18,"Cum i-a dat Boc afară pe taximetriști de pe banda de autobuz, de pe Bulevardul 21 Decembrie. Urmează un proces",transilvania    cluj    21 decembrie 1989    boc    floresti    manastur    judecata    calea floresti    marasti    suspendarea    cluj-napoca    zorilor    vicepresedinte    constanta    taxi    taximetristi    transport in comun    autobuze    emil boc    gheorgheni    consiliul local    cuza voda    regele ferdinand    titulescu    nicolae titulescu    intersectia    splaiul independentei    bus    strada constanța,"Taximetriștii au fost excluși de pe banda dedicată mijloacelor de transport în comun de pe Bulevardul 21 Decembrie, prin aprobarea marți, 18 ianuarie, a regulamentului de circulație a taximetrelor de către Consiliul Local Cluj-Napoca.Legal, taximetriștii au voie pe patru benzi dedicate: pe Bulevardul Nicolae Titulescu, Splaiul Independenței, Regele Ferdinand și Calea Florești.”S-a votat regulamentul de circulație a taximetrelor din Cluj-Napoca. De azi se aplică. De azi, segmentul de pe Bulevardul 21 Decembrie nu mai poate fi accesat. Dacă sunteți sancționați pe acel segment, acea contestație are mari șanse să fie pierdută, pentru că administrația locală tocmai a votat segmentele de benzi de autobuz pe care avem acces, și anume Bulevardul Nicolae Titulescu, până la intersecția cu Brâncuși, Splaiul Independenței, pe Calea Florești și segmentul de bandă dedicată de pe Regele Ferdinand.Nu ne vedem decât obligați a ne urmări interesele. Miercuri, Casa de avocatură va depune o plângere prealabilă, pentru că asta este procedura, urmând ca tot mâine să solicităm instanței suspendarea punctului cinci din acest HCL (Hotărâre de Consiliu Local), votat azi, până la judecată pe fond. Acolo vom vedea. Fiecare parte va trebui să vină cu argumente”, a spus Ioan Pugna, vicepreședinte Asociației de Monitorizare Taxi Transilvania.”Ce mă șochează pe mine e că studiul de trafic, care e făcut pe genunchi și care măsoară 9.225 de mașini pe axa este - vest, a fost susținut și de administrație. S-au accentuat valorile imense de trafic între strada Constanța și Cuza Vodă, ori toți știm că acolo este un nod, acolo vin toate autobuzele din Zorilor, Gheorgheni, Mănăștur și Mărăști. E un normal să treacă multe autobuze. De acolo se duce fiecare în treaba lui. Nodul acela (de 50 de metri), pe care circulă 148 de autobuze pe oră, nu făcea imposibil accesul taximetrelor pe banda de pe 21 Decembrie 1989.Chiar și studiul spune că prezența a maxim 100 de taximetre pe oră nu aduce schimbări semnificative a indicatorilor de trafic analizei”, a mai spus Pugna.Practic, de marți, 18 ianuarie, Primăria reglementează circulația pe benzile dedicate, iar instanțele nu mai pot spune că anulează amenzile primite de taximetriști pe motiv că nu este aprobat regulamentul.Taximetriștii ”vor putea circula dacă au client și dacă nu fac îmbarcare și debarcare pe banda de bus”, a spus primarul Emil Boc.Primarul a mai precizat că pe benzile de autobuz vor putea intra și firmele care fac transport județean."
159,2021-02-25,Sunt trageri la poligonul Florești Nord: Oamenii să nu iasă cu animalele la păscut,floresti    drumuri    raul somes    somes    intersectia,"Comandantul UM 01463 Poligonul automatizat Florești anunță că în 25 și 26 februarie se fac trageri în poligon.În aceste zile oamenii sunt rugați să nu intre în zona de siguranță a poligonului, la muncă sau cu animalele la păscut.”În caz de accidente generate de nerespectarea măsurilor de siguranță nu ne asumăm răspunderea”, a spus comandantul.”În zilele de :  02.02; 03.02; 04.02; 09.02; 10.02; 11.02; 16.02; 17.02; 18.02; 23.02; 24.02; 25.02; 26.02;     -2021 se  executa trageri in poligonul Florești Nord. Rugam atentionati cetatenii ca în aceste zile să nu intre in zona de siguranta a poligonului , la munca sau cu animalele la pascut . Zona de siguranta este delimitată de înaltimea dl. CIGA cu cota 614,9 - formele de teren cu cotele 601,4 - 580,1 dl. MORTONUSE cu cota 636,8 - forma de teren dl BATORI cu cota 651, 1 - dl. ACASTAILOR cu cota 506,0 - formele de teren cu cotele 491, 1 , 4 76,6 - intersectia de drumuri care duce la podul de pe raul SOMEȘ din localitatea FLORESTI. In caz de accidente generate de nerespectarea măsurilor de siguiranță nu ne asumam raspunderea”, precizează comandantul Unității Militare 01463 Poligonul automatizat Florești."
